sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
4,yes,no,3,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,did tell,a story,about the woman.
4,no,yes,4,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,,did tell,a story,about the woman.
4,no,no,4,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,did tell,a story,about the woman.
4,yes,yes,4,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,,did tell,a story,about the woman.
4,yes,no,4,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,did tell,a story,about the woman.
3,no,yes,0,-wh_gap,The assistant told me,that,,,,,,will send,the package,to his family.
3,no,no,0,-wh_no_gap,The assistant told me,that,,,,,the pilot,will send,the package,to his family.
3,yes,yes,0,+wh_gap,The assistant told me,who,,,,,,will send,the package,to his family.
3,yes,no,0,+wh_no_gap,The assistant told me,who,,,,,the pilot,will send,the package,to his family.
3,no,yes,1,-wh_gap,The assistant told me,that,the man knew,,,,,will send,the package,to his family.
3,no,no,1,-wh_no_gap,The assistant told me,that,the man knew,,,,the pilot,will send,the package,to his family.
3,yes,yes,1,+wh_gap,The assistant told me,who,the man knew,,,,,will send,the package,to his family.
3,yes,no,1,+wh_no_gap,The assistant told me,who,the man knew,,,,the pilot,will send,the package,to his family.
3,no,yes,2,-wh_gap,The assistant told me,that,the man knew,his friend recalled,,,,will send,the package,to his family.
3,no,no,2,-wh_no_gap,The assistant told me,that,the man knew,his friend recalled,,,the pilot,will send,the package,to his family.
3,yes,yes,2,+wh_gap,The assistant told me,who,the man knew,his friend recalled,,,,will send,the package,to his family.
3,yes,no,2,+wh_no_gap,The assistant told me,who,the man knew,his friend recalled,,,the pilot,will send,the package,to his family.
3,no,yes,3,-wh_gap,The assistant told me,that,the man knew,his friend recalled,the woman said,,,will send,the package,to his family.
3,no,no,3,-wh_no_gap,The assistant told me,that,the man knew,his friend recalled,the woman said,,the pilot,will send,the package,to his family.
3,yes,yes,3,+wh_gap,The assistant told me,who,the man knew,his friend recalled,the woman said,,,will send,the package,to his family.
3,yes,no,3,+wh_no_gap,The assistant told me,who,the man knew,his friend recalled,the woman said,,the pilot,will send,the package,to his family.
3,no,yes,4,-wh_gap,The assistant told me,that,the man knew,his friend recalled,the woman said,her colleague saw,,will send,the package,to his family.
3,no,no,4,-wh_no_gap,The assistant told me,that,the man knew,his friend recalled,the woman said,her colleague saw,the pilot,will send,the package,to his family.
3,yes,yes,4,+wh_gap,The assistant told me,who,the man knew,his friend recalled,the woman said,her colleague saw,,will send,the package,to his family.
3,yes,no,4,+wh_no_gap,The assistant told me,who,the man knew,his friend recalled,the woman said,her colleague saw,the pilot,will send,the package,to his family.
2,no,yes,0,-wh_gap,The accountant knew,that,,,,,,could introduce,the new woman,to her friend.
2,no,no,0,-wh_no_gap,The accountant knew,that,,,,,the secretary,could introduce,the new woman,to her friend.
2,yes,yes,0,+wh_gap,The accountant knew,who,,,,,,could introduce,the new woman,to her friend.
2,yes,no,0,+wh_no_gap,The accountant knew,who,,,,,the secretary,could introduce,the new woman,to her friend.
2,no,yes,1,-wh_gap,The accountant knew,that,the security guard believed,,,,,could introduce,the new woman,to her friend.
2,no,no,1,-wh_no_gap,The accountant knew,that,the security guard believed,,,,the secretary,could introduce,the new woman,to her friend.
2,yes,yes,1,+wh_gap,The accountant knew,who,the security guard believed,,,,,could introduce,the new woman,to her friend.
2,yes,no,1,+wh_no_gap,The accountant knew,who,the security guard believed,,,,the secretary,could introduce,the new woman,to her friend.
2,no,yes,2,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,,,,could introduce,the new woman,to her friend.
2,no,no,2,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,,,the secretary,could introduce,the new woman,to her friend.
2,yes,yes,2,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,,,,could introduce,the new woman,to her friend.
2,yes,no,2,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,,,the secretary,could introduce,the new woman,to her friend.
2,no,yes,3,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,,could introduce,the new woman,to her friend.
2,no,no,3,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,,the secretary,could introduce,the new woman,to her friend.
2,yes,yes,3,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,,could introduce,the new woman,to her friend.
2,yes,no,3,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,,the secretary,could introduce,the new woman,to her friend.
2,no,yes,4,-wh_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,,could introduce,the new woman,to her friend.
2,no,no,4,-wh_no_gap,The accountant knew,that,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,could introduce,the new woman,to her friend.
2,yes,yes,4,+wh_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,,could introduce,the new woman,to her friend.
2,yes,no,4,+wh_no_gap,The accountant knew,who,the security guard believed,his friend knew,the assistant reported,her colleague suspected,the secretary,could introduce,the new woman,to her friend.
1,no,yes,0,-wh_gap,I know,that,,,,,,will throw,the plastic,into the trash can.
1,no,no,0,-wh_no_gap,I know,that,,,,,your friend,will throw,the plastic,into the trash can.
1,yes,yes,0,+wh_gap,I know,who,,,,,,will throw,the plastic,into the trash can.
1,yes,no,0,+wh_no_gap,I know,who,,,,,your friend,will throw,the plastic,into the trash can.
1,no,yes,1,-wh_gap,I know,that,our mother said,,,,,will throw,the plastic,into the trash can.
1,no,no,1,-wh_no_gap,I know,that,our mother said,,,,your friend,will throw,the plastic,into the trash can.
1,yes,yes,1,+wh_gap,I know,who,our mother said,,,,,will throw,the plastic,into the trash can.
1,yes,no,1,+wh_no_gap,I know,who,our mother said,,,,your friend,will throw,the plastic,into the trash can.
1,no,yes,2,-wh_gap,I know,that,our mother said,her friend remarked,,,,will throw,the plastic,into the trash can.
1,no,no,2,-wh_no_gap,I know,that,our mother said,her friend remarked,,,your friend,will throw,the plastic,into the trash can.
1,yes,yes,2,+wh_gap,I know,who,our mother said,her friend remarked,,,,will throw,the plastic,into the trash can.
1,yes,no,2,+wh_no_gap,I know,who,our mother said,her friend remarked,,,your friend,will throw,the plastic,into the trash can.
1,no,yes,3,-wh_gap,I know,that,our mother said,her friend remarked,the park attendant reported,,,will throw,the plastic,into the trash can.
1,no,no,3,-wh_no_gap,I know,that,our mother said,her friend remarked,the park attendant reported,,your friend,will throw,the plastic,into the trash can.
1,yes,yes,3,+wh_gap,I know,who,our mother said,her friend remarked,the park attendant reported,,,will throw,the plastic,into the trash can.
1,yes,no,3,+wh_no_gap,I know,who,our mother said,her friend remarked,the park attendant reported,,your friend,will throw,the plastic,into the trash can.
1,no,yes,4,-wh_gap,I know,that,our mother said,her friend remarked,the park attendant reported,the cop thinks,,will throw,the plastic,into the trash can.
1,no,no,4,-wh_no_gap,I know,that,our mother said,her friend remarked,the park attendant reported,the cop thinks,your friend,will throw,the plastic,into the trash can.
1,yes,yes,4,+wh_gap,I know,who,our mother said,her friend remarked,the park attendant reported,the cop thinks,,will throw,the plastic,into the trash can.
1,yes,no,4,+wh_no_gap,I know,who,our mother said,her friend remarked,the park attendant reported,the cop thinks,your friend,will throw,the plastic,into the trash can.
